group_generation,code,Wege,activity,group_dest_mode,group_erzeugung,rate
NEePM,WVW,0.3477259796508793,N,NEeP,NEm,0.17386298982543966
NEhPM,WVW,0.3477259796508793,N,NEhP,NEm,0.17386298982543966
NEoPM,WVW,0.3477259796508793,N,NEoP,NEm,0.17386298982543966
NEePM,WBBW,1.3420845040739873,N,NEeP,NEm,0.4473615013579957
NEhPM,WBBW,1.3420845040739873,N,NEhP,NEm,0.4473615013579957
NEoPM,WBBW,1.3420845040739873,N,NEoP,NEm,0.4473615013579957
EWePM,WAW,0.8144643964047621,N,EWeP,EWm,0.40723219820238105
EWhPM,WAW,0.8144643964047621,N,EWhP,EWm,0.40723219820238105
EWoPM,WAW,0.8144643964047621,N,EWoP,EWm,0.40723219820238105
EWePM,WBW,0.08149824104663038,N,EWeP,EWm,0.04074912052331518
EWhPM,WBW,0.08149824104663038,N,EWhP,EWm,0.04074912052331518
EWoPM,WBW,0.08149824104663038,N,EWoP,EWm,0.04074912052331518
EWePM,WEW,0.048176806051808414,N,EWeP,EWm,0.024088403025904204
EWhPM,WEW,0.048176806051808414,N,EWhP,EWm,0.024088403025904204
EWoPM,WEW,0.048176806051808414,N,EWoP,EWm,0.024088403025904204
EWePM,WFW,0.08334966352832164,N,EWeP,EWm,0.04167483176416082
EWhPM,WFW,0.08334966352832164,N,EWhP,EWm,0.04167483176416082
EWoPM,WFW,0.08334966352832164,N,EWoP,EWm,0.04167483176416082
EWePM,WOW,0.10183931265837627,N,EWeP,EWm,0.050919656329188136
EWhPM,WOW,0.10183931265837627,N,EWhP,EWm,0.050919656329188136
EWoPM,WOW,0.10183931265837627,N,EWoP,EWm,0.050919656329188136
EWePM,WRW,0.017572720582053537,N,EWeP,EWm,0.008786360291026769
EWhPM,WRW,0.017572720582053537,N,EWhP,EWm,0.008786360291026769
EWoPM,WRW,0.017572720582053537,N,EWoP,EWm,0.008786360291026769
EWePM,WSW,0.06549716565117583,N,EWeP,EWm,0.032748582825587916
EWhPM,WSW,0.06549716565117583,N,EWhP,EWm,0.032748582825587916
EWoPM,WSW,0.06549716565117583,N,EWoP,EWm,0.032748582825587916
EWePM,WVW,0.1031478775287417,N,EWeP,EWm,0.05157393876437085
EWhPM,WVW,0.1031478775287417,N,EWhP,EWm,0.05157393876437085
EWoPM,WVW,0.1031478775287417,N,EWoP,EWm,0.05157393876437085
EWePM,WAAW,0.3498059355628116,N,EWeP,EWm,0.1166019785209372
EWhPM,WAAW,0.3498059355628116,N,EWhP,EWm,0.1166019785209372
EWoPM,WAAW,0.3498059355628116,N,EWoP,EWm,0.1166019785209372
EWePM,WABW,0.05471735789848993,N,EWeP,EWm,0.018239119299496644
EWhPM,WABW,0.05471735789848993,N,EWhP,EWm,0.018239119299496644
EWoPM,WABW,0.05471735789848993,N,EWoP,EWm,0.018239119299496644
EWePM,WAOW,0.05029541050384094,N,EWeP,EWm,0.016765136834613645
EWhPM,WAOW,0.05029541050384094,N,EWhP,EWm,0.016765136834613645
EWoPM,WAOW,0.05029541050384094,N,EWoP,EWm,0.016765136834613645
EWePM,WARW,0.05543766632479212,N,EWeP,EWm,0.01847922210826404
EWhPM,WARW,0.05543766632479212,N,EWhP,EWm,0.01847922210826404
EWoPM,WARW,0.05543766632479212,N,EWoP,EWm,0.01847922210826404
EWePM,WAVW,0.07805257414325302,N,EWeP,EWm,0.026017524714417675
EWhPM,WAVW,0.07805257414325302,N,EWhP,EWm,0.026017524714417675
EWoPM,WAVW,0.07805257414325302,N,EWoP,EWm,0.026017524714417675
EWePM,WAEW,0.04120783963673988,N,EWeP,EWm,0.013735946545579959
EWhPM,WAEW,0.04120783963673988,N,EWhP,EWm,0.013735946545579959
EWoPM,WAEW,0.04120783963673988,N,EWoP,EWm,0.013735946545579959
EWePM,WAFW,0.027109124561157112,N,EWeP,EWm,0.009036374853719038
EWhPM,WAFW,0.027109124561157112,N,EWhP,EWm,0.009036374853719038
EWoPM,WAFW,0.027109124561157112,N,EWoP,EWm,0.009036374853719038
EWePM,WAGW,0.012348761254351637,N,EWeP,EWm,0.004116253751450546
EWhPM,WAGW,0.012348761254351637,N,EWhP,EWm,0.004116253751450546
EWoPM,WAGW,0.012348761254351637,N,EWoP,EWm,0.004116253751450546
EWePM,WAKW,0.033122495253465264,N,EWeP,EWm,0.011040831751155084
EWhPM,WAKW,0.033122495253465264,N,EWhP,EWm,0.011040831751155084
EWoPM,WAKW,0.033122495253465264,N,EWoP,EWm,0.011040831751155084
EWePM,WAMW,0.015570722862089229,N,EWeP,EWm,0.005190240954029743
EWhPM,WAMW,0.015570722862089229,N,EWhP,EWm,0.005190240954029743
EWoPM,WAMW,0.015570722862089229,N,EWoP,EWm,0.005190240954029743
EWePM,WASW,0.05035524463092085,N,EWeP,EWm,0.016785081543640282
